pdb_id,binding_affinity_pK
3a1d,4.1249387366083
3ivc,4.1249387366083
3ivq,4.118615343229427
2v57,7.102372908709558
2knh,5.154901959985743
3efr,5.080921907623926
3ifl,8.075720713938118
3juo,5.068033885271827
2vwf,5.060480747381382
3eqy,8.050609993355087
3f78,3.0969100130080562
3gk1,4.096910013008056
3iod,4.096910013008056
2kmx,4.079354998593212
2wej,6.0762380391713
2wgi,4.070581074285707
2zsc,7.060480747381382
3kr8,8.096910013008056
2w85,5.037630664329979
2wji,5.017728766960432
3gus,6.045757490560675
2wer,7.045757490560675
2w0z,4.027797161620936
3fzn,4.013228265733755
2wgj,8.698970004336019
3k84,8.522878745280337
3iok,7.958607314841775
3ggv,10.853871964321762
3io7,7.769551078621726
3h8c,7.721246399047171
3g35,4.6777807052660805
3k83,7.657577319177793
3h89,7.638272163982407
3f5k,4.619788758288394
3fkv,7.568636235841013
2zjw,7.698970004336019
3k7f,7.698970004336019
3kcf,7.455931955649724
2zy1,7.3979400086720375
3f5j,4.2839966563652006
3ikg,7.2441251443275085
3h5b,10.00436480540245
3jya,6.885722703438414
3fx6,6.795880017344075
3ikd,6.747146969020107
3dk1,9.744727494896694
3f5l,3.7189666327522723
3g32,3.712198270069774
3elm,9.721246399047171
2zz6,6.721246399047171
2zo3,10.0
2wap,6.638272163982407
3gs6,6.585026652029182
3blt,3.537602002101044
3eyd,9.698970004336019
3gsm,6.481486060122113
3fv3,9.522878745280337
3g0w,9.522878745280337
3g5k,9.522878745280337
2wcg,6.376750709602099
3g90,6.356547323513813
3ctt,6.346787486224656
2wk6,3.318758762624413
2zga,6.318758762624412
3ckt,6.318758762624412
3jq9,6.3979400086720375
3h8b,6.291579099865287
2znt,9.301029995663981
2w8f,6.301029995663981
3dxh,3.1870866433571443
3hk1,6.173925197299173
2k1q,6.221848749616356
3e9i,6.221848749616356
2wb5,9.130768280269024
3g9l,6.130768280269024
3ibu,9.154901959985743
2w8y,9.086186147616283
2wc3,6.080921907623926
3gba,9.071604147743287
3ffg,9.075720713938118
3kck,9.096910013008056
2zu3,6.096910013008056
3jqb,6.017728766960432
3hb4,9.045757490560675
3iss,6.045757490560675
3g34,2.958607314841775
3dcc,8.958607314841775
3g3m,5.958607314841775
3ebp,5.906578314837765
3egt,8.899629454882437
2kfg,2.9208187539523753
3jq7,5.920818753952375
2woq,2.876148359032914
3g31,2.886056647693163
3ehy,5.853871964321762
2zxg,8.823908740944319
3fcq,2.769551078621726
2wkz,8.769551078621726
3e4a,8.769551078621726
3cso,5.769551078621726
3jvr,5.723538195826756
3g9n,5.7447274948966935
2wj1,8.721246399047171
3gjs,4.991399828238083
2wd7,4.97469413473523
2kaw,4.97061622231479
3dux,7.0
3djq,2.9803022690198078
3g2y,2.0
2vwn,8.0
3fur,8.0
3hs4,8.0
3gbe,5.0
3dcs,7.943095148663527
3daz,7.928117992693875
3iww,7.958607314841775
2w67,4.958607314841775
3ibc,4.906578314837765
3gbb,6.899629454882437
2jjb,7.920818753952375
3eft,7.920818753952375
3eax,4.920818753952375
3hfv,4.866461091629782
3khv,1.8541822855081724
2wks,6.886056647693163
3hig,7.886056647693163
3hfz,4.886056647693163
3ibl,7.835647144215563
2wzs,3.853871964321762
3i7e,10.853871964321762
2ww2,4.853871964321762
3dx2,6.823908740944319
3djx,2.8074604226852813
3eb1,4.787812395596042
2zgm,1.7851561519523023
2wl0,7.795880017344075
3dnd,4.795880017344075
3evf,6.769551078621726
3gjt,6.769551078621726
3ggu,9.769551078621726
3hav,3.769551078621726
3d6q,3.7644715530924513
3gep,3.7525177393229456
3d6p,3.7471469690201067
3g3d,4.739928612014925
3jqg,4.7447274948966935
3gxt,4.7447274948966935
3ebo,4.721017883134557
3fnm,4.7055337738384075
3f6g,4.721246399047171
3f6h,4.721246399047171
3grj,3.0
3dd0,9.0
3dcw,9.0
3jxw,9.0
3jy9,9.0
2w8g,6.0
3ggj,6.0
3d9z,8.698970004336019
2wky,8.590066876668706
2wca,5.6020599913279625
3fa3,5.6020599913279625
3kgp,2.571865205971211
3gvb,2.585026652029182
3ibi,8.585026652029182
3dkf,8.568636235841012
3ejq,8.568636235841012
3ejr,8.568636235841012
3ejp,8.55284196865778
3d7b,3.692503962086787
3ewc,7.698970004336019
3eig,7.6777807052660805
3ex6,3.657577319177794
3fee,6.638272163982407
2zx8,9.635636645384269
3hl7,7.638272163982407
3ibn,7.610833915635467
3fk1,2.616184634019569
3iph,7.600326278518962
2zx6,10.600326278518962
3g0i,3.6020599913279625
3ehx,7.6020599913279625
3gc4,7.6020599913279625
3jwq,7.6020599913279625
3dx1,3.576754126063192
3bm6,7.585026652029182
3djv,4.554395796726403
3ff3,3.5686362358410126
3e9h,7.552841968657781
3h30,4.534617148551582
2zns,6.5376020021010435
3hii,6.5376020021010435
2w5i,4.5376020021010435
2zz1,4.5376020021010435
2zz2,4.5376020021010435
3gsg,2.6989700043360187
3ge7,8.698970004336019
3fdm,8.698970004336019
3hvj,8.698970004336019
3g30,2.5086383061657274
2wqp,5.508638306165727
2wr8,5.443697499232713
3ggc,5.443697499232713
3dx3,6.522878745280337
3hio,6.522878745280337
3c14,3.5228787452803374
2vwo,7.508638306165727
2whp,4.508638306165727
2zx7,10.492144128304169
3g1d,3.4814860601221125
3h0a,7.481486060122112
3fed,7.460923901207224
3hl5,4.468521082957745
2wbg,4.453457336521869
3dx0,7.443697499232712
2zu4,7.42021640338319
3d8y,3.402304814074488
3gr2,2.5228787452803374
2vvc,8.522878745280337
3hvh,8.522878745280337
3hvk,8.522878745280337
3dxg,2.3979400086720375
3hkt,5.3872161432802645
2zxa,8.349692476868064
3g2z,2.3565473235138126
3hkn,5.345823458122039
3hkq,5.341988603342887
3gtc,2.346787486224656
3f82,8.337242168318426
2wj2,8.327902142064282
3gjq,5.327902142064283
3dc3,8.309803919971486
3djo,4.38933983691012
3kmc,6.3979400086720375
3e90,7.3872161432802645
3d8z,3.3736596326249577
3f7g,7.366531544420414
3i6o,10.346787486224656
3f7i,7.337242168318426
3ebh,6.320390428220244
3dhk,7.327902142064283
3eos,8.397940008672037
2zxb,5.301029995663981
3ip8,2.283996656365201
3hek,8.267606240177031
3hll,8.236572006437063
3fl5,7.2839966563652006
3i4a,4.2839966563652006
2zx9,10.266000713461613
3gc5,7.259637310505756
3f8e,7.229147988357855
3fqe,8.301029995663981
3hku,8.301029995663981
3hvi,8.301029995663981
3jy0,8.301029995663981
